"element_id"	"iwa_id"	"dwa_id"	"dwa_title"	"dwa_title_nb"	"changed"
"4.A.4.a.8"	"4.A.4.a.8.I03"	"4.A.4.a.8.I03.D05"	"Resolve customer complaints or problems."	"Løser kundeklager eller -problemer"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I03"	"4.A.4.a.8.I03.D06"	"Correspond with customers to answer questions or resolve complaints."	"Har kontant med kunder for å svare på spørsmål eller løse klagesaker"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I01"	"4.A.4.b.3.I01.D01"	"Teach basic living or other adaptive skills to patients or caregivers."	"Gir pasienter eller omsorgsytere opplæring i grunnleggende livsmestringskompetanse eller annen tilpasningskompetanse"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I01"	"4.A.4.b.3.I01.D02"	"Teach life skills or strategies to clients or their families."	"Gir brukere eller familiene deres opplæring i livsferdigheter eller -strategier"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I01"	"4.A.4.b.3.I01.D03"	"Teach daily living skills or behaviors."	"Gir opplæring i mestringsevne eller -atferd i dagliglivet"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I01"	"4.A.4.b.3.I01.D04"	"Teach life skills."	"Gir opplæring i livsferdigheter"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D01"	"Teach vocational courses."	"Holder yrkesfaglige kurs"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D02"	"Teach classes in area of specialization."	"Underviser grupper innenfor spesialområdet"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D03"	"Teach social science courses at the college level."	"Holder kurs i samfunnsvitenskap på høgskolenivå"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D04"	"Lead classes or community events."	"Leder klasser eller lokale begivenheter"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D05"	"Guide class discussions."	"Veileder klassediskusjoner"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D06"	"Apply multiple teaching methods."	"Bruker en rekke undervisningsmetoder"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D07"	"Teach online courses."	"Holder kurs på nettet"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D08"	"Instruct college students in social sciences or humanities disciplines."	"Underviser elever på videregående i samfunnsfag eller humanistiske fag"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D09"	"Instruct college students in physical or life sciences."	"Underviser elever på videregående i naturfag eller biologi"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D10"	"Tutor students who need extra assistance."	"Underviser elever/studenter som trenger ekstra hjelp"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D11"	"Teach humanities courses at the college level."	"Holder kurs i humanistiske fag på høgskolenivå"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D12"	"Teach physical science or mathematics courses at the college level."	"Holder kurs i naturvitenskap eller matematikk på høgskolenivå"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I02"	"4.A.4.b.3.I02.D13"	"Read to students."	"Leser for elever"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I03"	"4.A.4.b.3.I03.D01"	"Educate the public about fire safety or prevention."	"Underviser allmennheten om brannsikkerhet eller brannvern"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I03"	"4.A.4.b.3.I03.D02"	"Teach safety standards or environmental compliance methods."	"Gir opplæring i sikkerhetsstandarder eller overholdelse av miljølover"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I03"	"4.A.4.b.3.I03.D03"	"Provide safety training."	"Gir sikkerhetsopplæring"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D01"	"Train personnel to enhance job skills."	"Gir personale opplæring for å øke deres kompetanse"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D02"	"Train personnel on proper operational procedures."	"Gir personale opplæring i riktige driftsrutiner"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D03"	"Train others in operational procedures."	"Lærer opp andre i driftsrutiner"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D04"	"Train personnel."	"Lærer opp personale"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D05"	"Train sales personnel."	"Gir opplæring til salgspersonell"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D06"	"Instruct staff in work policies or procedures."	"Instruerer personalet i retningslinjer eller rutiner for arbeidet"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D07"	"Train others on performance techniques."	"Lærer opp andre i utøvelsesteknikker"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D08"	"Train staff members."	"Gir medarbeidere opplæring"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D09"	"Train workers in farming, forestry, or hunting techniques."	"Gir arbeidere opplæring i landbruk, skogbruk eller jaktteknikker"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D10"	"Train food preparation or food service personnel."	"Lærer opp matlagings- eller serveringspersonale"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D11"	"Train employees on environmental awareness, conservation, or safety topics."	"Gir ansatte opplæring i miljøbevissthet, miljøvern eller sikkerhetsemner"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D12"	"Train personnel in organizational or compliance procedures."	"Lærer opp personale i virksomhetens prosedyrer eller rutiner for overholdelse av lover og regler"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D13"	"Train construction or extraction personnel."	"Lærer opp anleggs- eller utvinningsarbeidere"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D14"	"Train employees in proper work procedures."	"Gir ansatte opplæring i riktige arbeidsprosedyrer"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D15"	"Train personnel in technical or scientific procedures."	"Lærer opp personale i faglige eller vitenskapelige prosedyrer"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D16"	"Conduct employee training programs."	"Gjennomfører medarbeideropplæring"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D17"	"Train personnel on managerial topics."	"Lærer opp personale i ledelsesemner"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D18"	"Train others on work processes."	"Lærer opp andre i arbeidsprosesser"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D19"	"Train transportation or material moving personnel."	"Gir opplæring til personale som jobber med togtransport eller flytting av materialer"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D20"	"Train service staff."	"Gir opplæring til servicemedarbeidere"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I04"	"4.A.4.b.3.I04.D21"	"Train staff members in social services skills."	"Gir medarbeidere opplæring i kunnskap om sosiale tjenester"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I05"	"4.A.4.b.3.I05.D01"	"Instruct workers to use equipment or perform technical procedures."	"Instruerer arbeidere i bruken av utstyr eller å utføre tekniske prosedyrer"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I05"	"4.A.4.b.3.I05.D02"	"Instruct patients in the use of assistive equipment."	"Instruerer pasienter i bruk av hjelpeutstyr"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I05"	"4.A.4.b.3.I05.D03"	"Teach others to use computer equipment or hardware."	"Lærer andre å bruke datautstyr eller maskinvare"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I05"	"4.A.4.b.3.I05.D04"	"Train others in computer interface or software use."	"Lærer opp andre i bruk av grensesnitt eller programvare"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I05"	"4.A.4.b.3.I05.D05"	"Teach others to use technology or equipment."	"Lærer andre å bruke teknologi eller utstyr"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I05"	"4.A.4.b.3.I05.D06"	"Demonstrate activity techniques or equipment use."	"Demonstrerer teknikker eller bruk av utstyr"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I05"	"4.A.4.b.3.I05.D07"	"Train customers in the use of products."	"Gir kunder opplæring i hvordan de skal bruke produkter"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D01"	"Teach exercise or fitness techniques."	"Gir opplæring i treningsteknikker"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D02"	"Engage patients in exercises or activities."	"Setter pasienter i gang med trening eller aktiviteter"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D03"	"Teach physical education."	"Underviser i kroppsøving"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D04"	"Teach medical procedures or medical equipment use to patients."	"Gir pasienter opplæring i medisinske prosedyrer eller bruk av medisinsk utstyr"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D05"	"Train patients, family members, or caregivers in techniques for managing disabilities or illnesses."	"Lærer opp pasienter, familiemedlemmer eller omsorgsytere i teknikker for å mestre funksjonshemminger eller sykdommer"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D06"	"Conduct health or safety training programs."	"Gjennomfører helse- eller sikkerhetsopplæring"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D07"	"Teach health or hygiene practices."	"Underviser i helse- eller hygienepraksiser"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D08"	"Train medical providers."	"Lærer opp medisinske leverandører"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D09"	"Teach health management classes."	"Underviser grupper i helsemestring"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D10"	"Teach medical procedures to healthcare personnel."	"Gir helsepersonell opplæring i medisinske prosedyrer"	"2017-05-26"
"4.A.4.b.3"	"4.A.4.b.3.I06"	"4.A.4.b.3.I06.D11"	"Train caregivers or other non-medical personnel."	"Lærer opp omsorgsytere eller annet ikke-medisinsk personell"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D01"	"Supervise maintenance workers."	"Har oppsyn med vedlikeholdsarbeidere"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D02"	"Supervise engineering or other technical personnel."	"Har oppsyn med ingeniører eller annet teknisk personale"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D03"	"Supervise trainees."	"Har oppsyn med lærlinger"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D04"	"Supervise service workers."	"Har oppsyn med servicearbeidere"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D05"	"Supervise production or support personnel."	"Har oppsyn med produksjons- eller støttepersonell"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D06"	"Direct activities of subordinates."	"Leder arbeidet for underordnede"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D07"	"Supervise information technology personnel."	"Har oppsyn med personale med informasjonsteknologisk kompetanse"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D08"	"Supervise clerical or administrative personnel."	"Har oppsyn med kontorarbeid eller administrativt arbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D09"	"Supervise activities of other legal personnel."	"Har oppsyn med aktivitetene til annet personell med juridisk kompetanse"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D10"	"Supervise scientific or technical personnel."	"Har oppsyn med vitenskapelig eller teknisk personale"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D11"	"Supervise medical support personnel."	"Har oppsyn med medisinsk støttepersonell"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D12"	"Supervise workers providing client or patient services."	"Har oppsyn med arbeidere som yter tjenester for brukere eller pasienter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D13"	"Supervise employees."	"Har oppsyn med ansatte"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D14"	"Supervise patient care personnel."	"Har oppsyn med pleiepersonell"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D15"	"Supervise technical medical personnel."	"Har oppsyn med teknisk medisinsk personell"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D16"	"Supervise sales or support personnel."	"Har oppsyn med salgs- eller støttepersonell"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D17"	"Supervise laboratory work."	"Har oppsyn med laboratoriearbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D18"	"Supervise student research or internship work."	"Har oppsyn med studentforskning eller praksisarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I01"	"4.A.4.b.4.I01.D19"	"Supervise workers performing environmentally sustainable activities."	"Har oppsyn med arbeidere som utfører bærekraftig aktivitet"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I02"	"4.A.4.b.4.I02.D01"	"Serve on institutional or departmental committees."	"Sitter i institusjons- eller avdelingsutvalg"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I03"	"4.A.4.b.4.I03.D01"	"Manage content of broadcasts or presentations."	"Styrer innholdet i kringkastingssendinger eller presentasjoner"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I03"	"4.A.4.b.4.I03.D02"	"Direct productions or performances."	"Leder produksjoner eller forestillinger"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I03"	"4.A.4.b.4.I03.D03"	"Coordinate musical rehearsals or performances."	"Samordner musikkøvelser eller -opptredener"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I03"	"4.A.4.b.4.I03.D04"	"Coordinate athletic or sporting events or activities."	"Samordner idretts- eller sportsarrangementer eller -aktiviteter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I03"	"4.A.4.b.4.I03.D05"	"Coordinate artistic activities."	"Samordner kunstnerisk arbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I04"	"4.A.4.b.4.I04.D01"	"Coordinate forestry or agricultural activities."	"Samordner skogbruks- eller landbruksarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I04"	"4.A.4.b.4.I04.D02"	"Manage agricultural or forestry operations."	"Leder jordbruks- og skogbruksvirksomheter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I04"	"4.A.4.b.4.I04.D03"	"Direct activities of agricultural, forestry, or fishery employees."	"Leder arbeidet for jordbruks-, skogbruks- eller fiskeriansatte"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I05"	"4.A.4.b.4.I05.D01"	"Supervise inmate activities."	"Har oppsyn med innsattes aktivitet"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I05"	"4.A.4.b.4.I05.D02"	"Count prison inmates or personnel."	"Teller fengselsinnsatte eller -ansatte"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D01"	"Direct surveying activities."	"Leder overvåkningsarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D02"	"Direct technical activities or operations."	"Leder teknisk arbeid eller drift"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D03"	"Coordinate design activities."	"Samordner designarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D04"	"Coordinate software or hardware installation."	"Samordner installasjon av program- eller maskinvare"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D05"	"Direct scientific activities."	"Leder vitenskapelig arbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D06"	"Direct natural resources management or conservation programs."	"Leder programmer for forvaltning eller bevaring av naturressurser"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D07"	"Manage information technology projects or system activities."	"Leder IT-prosjekter eller arbeid med IT-systemer"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D08"	"Manage scientific or technical project resources."	"Styrer ressurser i forskningprosjekter eller tekniske prosjekter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D09"	"Direct medical science or healthcare programs."	"Leder medisinske vitenskaps- eller helseprogrammer"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D10"	"Direct design or development activities."	"Leder design- eller utviklingsarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I06"	"4.A.4.b.4.I06.D11"	"Coordinate cross-disciplinary research programs."	"Samordner tverrfaglige forskningsprogrammer"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I07"	"4.A.4.b.4.I07.D01"	"Coordinate training activities."	"Samordner opplæringsarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I07"	"4.A.4.b.4.I07.D02"	"Coordinate personnel recruitment activities."	"Samordner arbeid med rekruttering av personell"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I07"	"4.A.4.b.4.I07.D03"	"Direct employee training programs."	"Leder medarbeideropplæring"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I07"	"4.A.4.b.4.I07.D04"	"Manage human resources activities."	"Leder personalarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I08"	"4.A.4.b.4.I08.D01"	"Direct quality control activities."	"Leder kvalitetskontroll"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I08"	"4.A.4.b.4.I08.D02"	"Coordinate flight control or management activities."	"Samordner flykontroll eller flyadministrasjon"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I08"	"4.A.4.b.4.I08.D03"	"Manage control system activities in organizations."	"Leder arbeid med styringssystemer i organisasjoner"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D01"	"Manage budgets for personal services operations."	"Styrer budsjetter for virksomheter innenfor personlig tjenesteyting"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D02"	"Direct financial operations."	"Leder finansvirksomhet"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D03"	"Direct fundraising or financing activities."	"Leder innsamlings- eller finansieringsarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D04"	"Prepare operational budgets."	"Klargjør driftsbudsjetter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D05"	"Manage organizational or project budgets."	"Styrer budsjetter for organisasjoner eller prosjekter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D06"	"Manage financial activities of the organization."	"Styrer organisasjonens økonomiske aktiviteter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D07"	"Manage budgets for appropriate resource allocation."	"Styrer budsjetter for en hensiktsmessig fordeling av ressurser"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D08"	"Manage organizational or program finances."	"Styrer økonomien for organisasjoner eller programmer"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D09"	"Prepare operational budgets for green energy or other green operations."	"Klargjør driftsbudsjetter for fornybar energi eller andre grønne virksomheter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I09"	"4.A.4.b.4.I09.D10"	"Prepare project budgets."	"Klargjør prosjektbudsjetter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I10"	"4.A.4.b.4.I10.D01"	"Direct natural resources extraction projects."	"Leder prosjekter med utvinning av naturressurser"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I10"	"4.A.4.b.4.I10.D02"	"Direct construction or extraction personnel."	"Leder anleggs- eller utvinningsarbeidere"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I10"	"4.A.4.b.4.I10.D03"	"Direct construction activities."	"Leder anleggsaktiviteter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I10"	"4.A.4.b.4.I10.D04"	"Direct installation activities."	"Leder installasjonsarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I10"	"4.A.4.b.4.I10.D05"	"Coordinate construction project activities."	"Samordner arbeid med anleggsprosjektering"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I10"	"4.A.4.b.4.I10.D06"	"Coordinate construction or installation activities."	"Samordner anleggs- eller installasjonsarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I10"	"4.A.4.b.4.I10.D07"	"Manage construction activities."	"Styrer anleggsaktiviteter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I11"	"4.A.4.b.4.I11.D01"	"Organize recreational activities or events."	"Organiserer fritidsaktiviteter eller arrangementer"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I11"	"4.A.4.b.4.I11.D02"	"Coordinate student extracurricular activities."	"Samordner studentaktiviteter"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I11"	"4.A.4.b.4.I11.D03"	"Coordinate special events or programs."	"Samordner spesielle arrangementer eller programmer"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I11"	"4.A.4.b.4.I11.D04"	"Host events."	"Er vertskap for arrangementer"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I11"	"4.A.4.b.4.I11.D05"	"Organize special events."	"Organiserer spesielle arrangementer"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I11"	"4.A.4.b.4.I11.D06"	"Manage outreach activities."	"Leder arbeidet i oppsøkende frivillig virksomhet"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I12"	"4.A.4.b.4.I12.D01"	"Direct operational or production activities."	"Leder drifts- eller produksjonsarbeid"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I12"	"4.A.4.b.4.I12.D02"	"Direct environmental development activities."	"Leder arbeid med miljøutvikling"	"2017-05-26"
"4.A.4.b.4"	"4.A.4.b.4.I12"	"4.A.4.b.4.I12.D03"	"Direct sales, marketing, or customer service activities."	"Leder arbeid med salg, markedsføring eller kundeservice"	"2017-05-26"
